,Date,Close,Low,High,weekday_fa,Date_Gregorian
1761,1402/04/04,2190000.0,2170000.0,2190000.0,سه‌شنبه,2023-06-25
1762,1402/04/05,2196000.0,2188000.0,2197000.0,چهارشنبه,2023-06-26
1763,1402/04/06,2168000.0,2168000.0,2196000.0,پنج‌شنبه,2023-06-27
1764,1402/04/07,2153000.0,2152000.0,2162000.0,جمعه,2023-06-28
1765,1402/04/10,2144000.0,2144000.0,2154000.0,دوشنبه,2023-07-01
1766,1402/04/11,2157000.0,2144000.0,2158000.0,سه‌شنبه,2023-07-02
1767,1402/04/12,2183000.0,2159000.0,2183000.0,چهارشنبه,2023-07-03
1768,1402/04/13,2202000.0,2185000.0,2204000.0,پنج‌شنبه,2023-07-04
1769,1402/04/14,2203000.0,2202000.0,2206000.0,جمعه,2023-07-05
1770,1402/07/12,2069999.9999999998,2068000.0,2071000.0000000002,جمعه,2023-10-04
1771,1402/07/15,2053000.0,2053000.0,2069999.9999999998,دوشنبه,2023-10-07
1772,1402/07/16,2001000.0,2001000.0,2049999.9999999998,سه‌شنبه,2023-10-08
1773,1402/07/17,2005999.9999999998,2000000.0,2009999.9999999998,چهارشنبه,2023-10-09
1774,1402/07/18,2013999.9999999998,2005999.9999999998,2013999.9999999998,پنج‌شنبه,2023-10-10
1775,1402/07/19,2020000.0,2015000.0000000002,2020000.0,جمعه,2023-10-11
1776,1402/07/22,2001000.0,2001000.0,2019000.0000000002,دوشنبه,2023-10-14
1777,1402/07/23,2001999.9999999998,2001000.0,2003000.0,سه‌شنبه,2023-10-15
1778,1402/07/24,2017999.9999999998,2001999.9999999998,2017999.9999999998,چهارشنبه,2023-10-16
1779,1402/07/26,2024000.0,2024000.0,2029999.9999999998,جمعه,2023-10-18
1780,1402/07/29,2025000.0,2024000.0,2025999.9999999998,دوشنبه,2023-10-21
1781,1402/07/30,2032000.0,2027000.0000000002,2033000.0,سه‌شنبه,2023-10-22
1782,1402/08/01,2021999.9999999998,2021999.9999999998,2031000.0000000002,چهارشنبه,2023-10-23
1783,1402/08/02,2000000.0,2000000.0,2021999.9999999998,پنج‌شنبه,2023-10-24
1784,1402/08/10,1968000.0,1968000.0,1980000.0,جمعه,2023-11-01
1785,1402/08/27,2029000.0,2029000.0,2039000.0000000002,دوشنبه,2023-11-18
1786,1402/08/28,2025999.9999999998,2025999.9999999998,2031000.0000000002,سه‌شنبه,2023-11-19
1787,1402/08/29,2023000.0000000002,2021999.9999999998,2025999.9999999998,چهارشنبه,2023-11-20
1788,1402/09/01,2023000.0000000002,2021000.0,2024000.0,جمعه,2023-11-22
1789,1402/09/06,2025999.9999999998,2025000.0,2028000.0,چهارشنبه,2023-11-27
1790,1402/09/07,2032000.0,2025999.9999999998,2032000.0,پنج‌شنبه,2023-11-28
1791,1402/09/08,2044000.0,2033999.9999999998,2044000.0,جمعه,2023-11-29
1792,1402/09/11,2088000.0,2064000.0,2088000.0,دوشنبه,2023-12-02
1793,1402/09/12,2121000.0,2088000.0,2121000.0,سه‌شنبه,2023-12-03
1794,1402/09/13,2165000.0,2142000.0,2165000.0,چهارشنبه,2023-12-04
1795,1402/09/14,2177000.0,2165000.0,2177000.0,پنج‌شنبه,2023-12-05
1796,1402/09/15,2171000.0,2171000.0,2177000.0,جمعه,2023-12-06
1797,1402/09/18,2161000.0,2161000.0,2171000.0,دوشنبه,2023-12-09
1798,1402/09/19,2161000.0,2159000.0,2161000.0,سه‌شنبه,2023-12-10
1799,1402/09/20,2163000.0,2162000.0,2166000.0,چهارشنبه,2023-12-11
1800,1402/09/21,2161000.0,2161000.0,2164000.0,پنج‌شنبه,2023-12-12
1801,1402/09/22,2158000.0,2158000.0,2162000.0,جمعه,2023-12-13
1802,1402/09/25,2172000.0,2159000.0,2172000.0,دوشنبه,2023-12-16
1803,1402/09/27,2208000.0,2174000.0,2208000.0,چهارشنبه,2023-12-18
1804,1402/09/28,2212000.0,2207000.0,2216000.0,پنج‌شنبه,2023-12-19
1805,1402/09/29,2210000.0,2210000.0,2214000.0,جمعه,2023-12-20
1806,1402/10/02,2208000.0,2208000.0,2211000.0,دوشنبه,2023-12-23
1807,1402/10/03,2200000.0,2200000.0,2209000.0,سه‌شنبه,2023-12-24
1808,1402/10/05,2179000.0,2179000.0,2194000.0,پنج‌شنبه,2023-12-26
1809,1402/10/06,2177000.0,2177000.0,2179000.0,جمعه,2023-12-27
1810,1402/10/09,2183000.0,2179000.0,2184000.0,دوشنبه,2023-12-30
1811,1402/10/10,2176000.0,2176000.0,2183000.0,سه‌شنبه,2023-12-31
1812,1402/10/11,2168000.0,2168000.0,2176000.0,چهارشنبه,2024-01-01
1813,1402/10/12,2159000.0,2159000.0,2168000.0,پنج‌شنبه,2024-01-02
1814,1402/10/13,2155000.0,2155000.0,2159000.0,جمعه,2024-01-03
1815,1402/10/16,2154000.0,2152000.0,2155000.0,دوشنبه,2024-01-06
1816,1402/10/17,2155000.0,2154000.0,2157000.0,سه‌شنبه,2024-01-07
1817,1402/10/18,2154000.0,2154000.0,2157000.0,چهارشنبه,2024-01-08
1818,1402/10/19,2156000.0,2153000.0,2157000.0,پنج‌شنبه,2024-01-09
1819,1402/10/20,2171000.0,2157000.0,2171000.0,جمعه,2024-01-10
1820,1402/10/23,2181000.0,2171000.0,2181000.0,دوشنبه,2024-01-13
1821,1402/10/24,2197000.0,2181000.0,2197000.0,سه‌شنبه,2024-01-14
1822,1402/10/25,2195000.0,2195000.0,2198000.0,چهارشنبه,2024-01-15
1823,1402/10/26,2187000.0,2187000.0,2194000.0,پنج‌شنبه,2024-01-16
1824,1402/10/27,2186000.0,2186000.0,2189000.0,جمعه,2024-01-17
1825,1402/10/30,2167000.0,2167000.0,2188000.0,دوشنبه,2024-01-20
1826,1402/11/01,2153000.0,2153000.0,2164000.0,سه‌شنبه,2024-01-21
1827,1402/11/02,2147000.0,2147000.0,2156000.0,چهارشنبه,2024-01-22
1828,1402/11/03,2120000.0,2120000.0,2146000.0,پنج‌شنبه,2024-01-23
1829,1402/11/04,2123000.0,2120000.0,2124000.0,جمعه,2024-01-24
1830,1402/11/07,2127000.0,2124000.0,2128000.0,دوشنبه,2024-01-27
1831,1402/11/08,2128000.0,2127000.0,2128000.0,سه‌شنبه,2024-01-28
1832,1402/11/09,2120000.0,2120000.0,2128000.0,چهارشنبه,2024-01-29
1833,1402/11/10,2110000.0,2110000.0,2120000.0,پنج‌شنبه,2024-01-30
1834,1402/11/11,2107000.0,2106000.0,2110000.0,جمعه,2024-01-31
1835,1402/11/14,2111000.0,2107000.0,2114000.0,دوشنبه,2024-02-03
1836,1402/11/15,2100000.0,2100000.0,2112000.0,سه‌شنبه,2024-02-04
1837,1402/11/16,2098000.0,2098000.0,2100000.0,چهارشنبه,2024-02-05
1838,1402/11/17,2097000.0,2097000.0,2099000.0,پنج‌شنبه,2024-02-06
1839,1402/11/18,2098000.0,2097000.0,2098000.0,جمعه,2024-02-07
1840,1402/11/21,2100000.0,2098000.0,2101000.0,دوشنبه,2024-02-10
1841,1402/11/23,2092000.0,2092000.0,2100000.0,چهارشنبه,2024-02-12
1842,1402/11/24,2089999.9999999998,2089999.9999999998,2095000.0000000002,پنج‌شنبه,2024-02-13
1843,1402/11/25,2079000.0000000002,2079000.0000000002,2089999.9999999998,جمعه,2024-02-14
1844,1402/11/28,2060000.0,2060000.0,2079000.0000000002,دوشنبه,2024-02-17
1845,1402/11/29,2065000.0,2060000.0,2065000.0,سه‌شنبه,2024-02-18
1846,1402/11/30,2071000.0000000002,2065000.0,2071000.0000000002,چهارشنبه,2024-02-19
1847,1402/12/01,2072000.0,2071000.0000000002,2072000.0,پنج‌شنبه,2024-02-20
1848,1402/12/02,2071000.0000000002,2071000.0000000002,2072000.0,جمعه,2024-02-21
1849,1402/12/05,2065999.9999999998,2065999.9999999998,2072000.0,دوشنبه,2024-02-24
1850,1402/12/07,2049999.9999999998,2049000.0,2065999.9999999998,چهارشنبه,2024-02-26
1851,1402/12/08,2045999.9999999998,2045999.9999999998,2049999.9999999998,پنج‌شنبه,2024-02-27
1852,1402/12/09,2055000.0000000002,2047000.0000000002,2056000.0,جمعه,2024-02-28
1853,1402/12/12,2087000.0000000002,2056000.0,2087000.0000000002,دوشنبه,2024-03-02
1854,1402/12/13,2147000.0,2098000.0,2148000.0,سه‌شنبه,2024-03-03
1855,1402/12/14,2140000.0,2140000.0,2151000.0,چهارشنبه,2024-03-04
1856,1402/12/15,2172000.0,2141000.0,2173000.0,پنج‌شنبه,2024-03-05
1857,1402/12/16,2166000.0,2166000.0,2174000.0,جمعه,2024-03-06
1858,1402/12/19,2164000.0,2164000.0,2170000.0,دوشنبه,2024-03-09
1859,1402/12/20,2160000.0,2160000.0,2164000.0,سه‌شنبه,2024-03-10
1860,1402/12/21,2162000.0,2160000.0,2163000.0,چهارشنبه,2024-03-11
1861,1402/12/22,2164000.0,2163000.0,2169000.0,پنج‌شنبه,2024-03-12
1862,1402/12/23,2150000.0,2150000.0,2164000.0,جمعه,2024-03-13
1863,1402/12/26,2148000.0,2148000.0,2156000.0,دوشنبه,2024-03-16
1864,1402/12/27,2160000.0,2149000.0,2160000.0,سه‌شنبه,2024-03-17
1865,1402/12/28,2195000.0,2161000.0,2195000.0,چهارشنبه,2024-03-18
1866,1403/01/06,2254000.0,2241000.0,2255000.0,چهارشنبه,2024-03-25
1867,1403/01/07,2249000.0,2249000.0,2254000.0,پنج‌شنبه,2024-03-26
1868,1403/01/08,2261000.0,2250000.0,2261000.0,جمعه,2024-03-27
1869,1403/01/11,2261000.0,2259000.0,2262000.0,دوشنبه,2024-03-30
1870,1403/01/14,2245000.0,2239000.0,2252000.0,پنج‌شنبه,2024-04-02
1871,1403/01/15,2251000.0,2246000.0,2256000.0,جمعه,2024-04-03
1872,1403/01/18,2231000.0,2231000.0,2255000.0,دوشنبه,2024-04-06
1873,1403/01/19,2235000.0,2234000.0,2237000.0,سه‌شنبه,2024-04-07
1874,1403/01/20,2255000.0,2237000.0,2255000.0,چهارشنبه,2024-04-08
1875,1403/01/21,2262000.0,2255000.0,2262000.0,پنج‌شنبه,2024-04-09
